,city,year,party,BL,Anzahl Bewerber,darunter Frauen,Prozent Frauen
3132,Schwarzenborn,2021,FDP,HE,12,6.0,0.5
3133,Schwarzenborn,2021,SPD,HE,19,4.0,0.21052631578947367
3134,Schöffengrund,2011,CDU,HE,33,7.0,0.21212121212121213
3135,Schöffengrund,2011,SPD,HE,35,7.0,0.2
3136,Schöffengrund,2016,CDU,HE,31,7.0,0.22580645161290322
3137,Schöffengrund,2016,SPD,HE,20,6.0,0.3
3138,Schöffengrund,2021,CDU,HE,10,2.0,0.2
3139,Schöffengrund,2021,GRÜNE,HE,9,4.0,0.4444444444444444
3140,Schöffengrund,2021,SPD,HE,17,5.0,0.29411764705882354
3141,Schöneck,2011,CDU,HE,40,6.0,0.15
3142,Schöneck,2011,FDP,HE,17,4.0,0.23529411764705882
3143,Schöneck,2011,GRÜNE,HE,17,9.0,0.5294117647058824
3144,Schöneck,2011,SPD,HE,45,18.0,0.4
3145,Schöneck,2016,CDU,HE,35,7.0,0.2
3146,Schöneck,2016,SPD,HE,34,5.0,0.14705882352941177
3147,Schöneck,2021,CDU,HE,30,9.0,0.3
3148,Schöneck,2021,SPD,HE,29,6.0,0.20689655172413793
3149,Seeheim-Jugenheim,2011,CDU,HE,30,12.0,0.4
3150,Seeheim-Jugenheim,2011,SPD,HE,32,8.0,0.25
3151,Seeheim-Jugenheim,2016,CDU,HE,38,10.0,0.2631578947368421
3152,Seeheim-Jugenheim,2016,SPD,HE,41,13.0,0.3170731707317073
3153,Seeheim-Jugenheim,2021,GRÜNE,HE,20,7.0,0.35
3154,Seeheim-Jugenheim,2021,CDU,HE,39,9.0,0.23076923076923078
3155,Seeheim-Jugenheim,2021,FDP,HE,8,4.0,0.5
3156,Seeheim-Jugenheim,2021,SPD,HE,43,14.0,0.32558139534883723
3157,Seligenstadt,2011,CDU,HE,48,14.0,0.2916666666666667
3158,Seligenstadt,2011,FDP,HE,25,6.0,0.24
3159,Seligenstadt,2011,GRÜNE,HE,19,4.0,0.21052631578947367
3160,Seligenstadt,2011,SPD,HE,48,14.0,0.2916666666666667
3161,Seligenstadt,2016,CDU,HE,44,14.0,0.3181818181818182
3162,Seligenstadt,2016,FDP,HE,13,2.0,0.15384615384615385
3163,Seligenstadt,2016,GRÜNE,HE,24,11.0,0.4583333333333333
3164,Seligenstadt,2016,SPD,HE,28,7.0,0.25
3165,Seligenstadt,2021,CDU,HE,32,6.0,0.1875
3166,Seligenstadt,2021,GRÜNE,HE,14,6.0,0.42857142857142855
3167,Seligenstadt,2021,SPD,HE,25,5.0,0.2
3168,Selters (Taunus),2011,CDU,HE,69,23.0,0.3333333333333333
3169,Selters (Taunus),2011,FDP,HE,63,23.0,0.36507936507936506
3170,Selters (Taunus),2011,GRÜNE,HE,70,34.0,0.4857142857142857
3171,Selters (Taunus),2011,DIE LINKE,HE,70,28.0,0.4
3172,Selters (Taunus),2011,SPD,HE,65,28.0,0.4307692307692308
3173,Selters (Taunus),2016,CDU,HE,18,2.0,0.1111111111111111
3174,Selters (Taunus),2016,SPD,HE,11,3.0,0.2727272727272727
3175,Selters (Taunus),2021,CDU,HE,34,6.0,0.17647058823529413
3176,Selters (Taunus),2021,SPD,HE,27,8.0,0.2962962962962963
3177,Siegbach,2011,CDU,HE,36,6.0,0.16666666666666666
3178,Siegbach,2011,SPD,HE,20,1.0,0.05
3179,Siegbach,2016,CDU,HE,29,8.0,0.27586206896551724
3180,Siegbach,2016,FDP,HE,13,5.0,0.38461538461538464
3181,Siegbach,2016,SPD,HE,12,4.0,0.3333333333333333
3182,Siegbach,2021,CDU,HE,18,5.0,0.2777777777777778
3183,Siegbach,2021,GRÜNE,HE,14,2.0,0.14285714285714285
3184,Siegbach,2021,SPD,HE,11,2.0,0.18181818181818182
3185,Sinn,2011,CDU,HE,42,9.0,0.21428571428571427
3186,Sinn,2011,FDP,HE,17,4.0,0.23529411764705882
3187,Sinn,2011,GRÜNE,HE,18,8.0,0.4444444444444444
3188,Sinn,2011,SPD,HE,44,12.0,0.2727272727272727
3189,Sinn,2016,CDU,HE,42,8.0,0.19047619047619047
3190,Sinn,2016,GRÜNE,HE,20,8.0,0.4
3191,Sinn,2016,SPD,HE,38,8.0,0.21052631578947367
3192,Sinn,2021,CDU,HE,26,9.0,0.34615384615384615
3193,Sinn,2021,FDP,HE,14,2.0,0.14285714285714285
3194,Sinn,2021,GRÜNE,HE,16,7.0,0.4375
3195,Sinn,2021,SPD,HE,39,14.0,0.358974358974359
3196,Sinntal,2011,CDU,HE,27,11.0,0.4074074074074074
3197,Sinntal,2011,FDP,HE,15,4.0,0.26666666666666666
3198,Sinntal,2011,GRÜNE,HE,14,2.0,0.14285714285714285
3199,Sinntal,2011,SPD,HE,26,9.0,0.34615384615384615
3200,Sinntal,2016,SPD,HE,33,9.0,0.2727272727272727
3201,Sinntal,2021,SPD,HE,22,6.0,0.2727272727272727
3202,Solms,2016,CDU,HE,32,5.0,0.15625
3203,Solms,2016,SPD,HE,22,5.0,0.22727272727272727
3204,Solms,2021,CDU,HE,20,4.0,0.2
3205,Solms,2021,GRÜNE,HE,11,4.0,0.36363636363636365
3206,Solms,2021,SPD,HE,18,7.0,0.3888888888888889
3207,Sontra,2021,CDU,HE,20,5.0,0.25
3208,Sontra,2021,GRÜNE,HE,23,10.0,0.43478260869565216
3209,Sontra,2021,SPD,HE,22,4.0,0.18181818181818182
3210,Spangenberg,2011,CDU,HE,30,5.0,0.16666666666666666
3211,Spangenberg,2011,FDP,HE,12,5.0,0.4166666666666667
3212,Spangenberg,2011,GRÜNE,HE,17,10.0,0.5882352941176471
3213,Spangenberg,2011,SPD,HE,27,4.0,0.14814814814814814
3214,Spangenberg,2021,CDU,HE,13,3.0,0.23076923076923078
3215,Spangenberg,2021,FDP,HE,12,4.0,0.3333333333333333
3216,Spangenberg,2021,SPD,HE,23,8.0,0.34782608695652173
3217,Stadtallendorf,2011,CDU,HE,33,6.0,0.18181818181818182
3218,Stadtallendorf,2011,FDP,HE,11,4.0,0.36363636363636365
3219,Stadtallendorf,2011,SPD,HE,35,13.0,0.37142857142857144
3220,Stadtallendorf,2021,CDU,HE,7,1.0,0.14285714285714285
3221,Stadtallendorf,2021,SPD,HE,13,4.0,0.3076923076923077
3222,Staufenberg,2011,CDU,HE,17,3.0,0.17647058823529413
3223,Staufenberg,2011,FDP,HE,8,1.0,0.125
3224,Staufenberg,2011,GRÜNE,HE,12,4.0,0.3333333333333333
3225,Staufenberg,2011,SPD,HE,25,2.0,0.08
3226,Staufenberg,2016,CDU,HE,24,7.0,0.2916666666666667
3227,Staufenberg,2016,SPD,HE,22,6.0,0.2727272727272727
3228,Staufenberg,2021,CDU,HE,43,16.0,0.37209302325581395
3229,Staufenberg,2021,FDP,HE,13,5.0,0.38461538461538464
3230,Staufenberg,2021,GRÜNE,HE,19,8.0,0.42105263157894735
3231,Staufenberg,2021,SPD,HE,36,12.0,0.3333333333333333
3232,Steffenberg,2011,CDU,HE,39,9.0,0.23076923076923078
3233,Steffenberg,2011,FDP,HE,15,3.0,0.2
3234,Steffenberg,2011,SPD,HE,38,10.0,0.2631578947368421
3235,Steffenberg,2016,CDU,HE,18,3.0,0.16666666666666666
3236,Steffenberg,2016,SPD,HE,8,2.0,0.25
3237,Steffenberg,2021,CDU,HE,21,3.0,0.14285714285714285
3238,Steffenberg,2021,FDP,HE,11,6.0,0.5454545454545454
3239,Steffenberg,2021,GRÜNE,HE,10,6.0,0.6
3240,Steffenberg,2021,SPD,HE,25,7.0,0.28
3241,Steinau an der Straße,2011,CDU,HE,49,13.0,0.2653061224489796
3242,Steinau an der Straße,2011,FDP,HE,24,8.0,0.3333333333333333
3243,Steinau an der Straße,2011,GRÜNE,HE,36,17.0,0.4722222222222222
3244,Steinau an der Straße,2011,SPD,HE,50,19.0,0.38
3245,Steinau an der Straße,2016,CDU,HE,37,7.0,0.1891891891891892
3246,Steinau an der Straße,2016,GRÜNE,HE,14,5.0,0.35714285714285715
3247,Steinau an der Straße,2016,SPD,HE,42,13.0,0.30952380952380953
3248,Steinau an der Straße,2021,CDU,HE,21,7.0,0.3333333333333333
3249,Steinau an der Straße,2021,GRÜNE,HE,16,9.0,0.5625
3250,Steinau an der Straße,2021,SPD,HE,44,13.0,0.29545454545454547
3251,Steinbach (Taunus),2011,CDU,HE,23,7.0,0.30434782608695654
3252,Steinbach (Taunus),2011,GRÜNE,HE,14,7.0,0.5
3253,Steinbach (Taunus),2011,SPD,HE,22,3.0,0.13636363636363635
3254,Steinbach (Taunus),2016,CDU,HE,46,14.0,0.30434782608695654
3255,Steinbach (Taunus),2016,FDP,HE,15,8.0,0.5333333333333333
3256,Steinbach (Taunus),2016,GRÜNE,HE,14,7.0,0.5
3257,Steinbach (Taunus),2016,SPD,HE,33,7.0,0.21212121212121213
3258,Steinbach (Taunus),2021,AfD,HE,12,5.0,0.4166666666666667
3259,Steinbach (Taunus),2021,CDU,HE,45,13.0,0.28888888888888886
3260,Steinbach (Taunus),2021,FDP,HE,18,7.0,0.3888888888888889
3261,Steinbach (Taunus),2021,GRÜNE,HE,17,7.0,0.4117647058823529
3262,Steinbach (Taunus),2021,SPD,HE,32,10.0,0.3125
3263,Stockstadt am Rhein,2011,CDU,HE,40,9.0,0.225
3264,Stockstadt am Rhein,2011,FDP,HE,33,14.0,0.42424242424242425
3265,Stockstadt am Rhein,2011,GRÜNE,HE,41,21.0,0.5121951219512195
3266,Stockstadt am Rhein,2011,SPD,HE,44,19.0,0.4318181818181818
3267,Stockstadt am Rhein,2016,CDU,HE,19,1.0,0.05263157894736842
3268,Stockstadt am Rhein,2016,FDP,HE,13,3.0,0.23076923076923078
3269,Stockstadt am Rhein,2016,SPD,HE,20,5.0,0.25
3270,Stockstadt am Rhein,2021,CDU,HE,27,5.0,0.18518518518518517
3271,Stockstadt am Rhein,2021,FDP,HE,14,4.0,0.2857142857142857
3272,Stockstadt am Rhein,2021,SPD,HE,16,6.0,0.375
3273,Sulzbach (Taunus),2011,CDU,HE,45,15.0,0.3333333333333333
3274,Sulzbach (Taunus),2011,FDP,HE,28,6.0,0.21428571428571427
3275,Sulzbach (Taunus),2011,SPD,HE,47,17.0,0.3617021276595745
3276,Sulzbach (Taunus),2021,CDU,HE,10,2.0,0.2
3277,Sulzbach (Taunus),2021,GRÜNE,HE,9,6.0,0.6666666666666666
3278,Sulzbach (Taunus),2021,SPD,HE,21,8.0,0.38095238095238093
3279,Söhrewald,2011,CDU,HE,24,6.0,0.25
3280,Söhrewald,2011,SPD,HE,21,5.0,0.23809523809523808
3281,Söhrewald,2016,CDU,HE,17,5.0,0.29411764705882354
3282,Söhrewald,2016,FDP,HE,13,3.0,0.23076923076923078
3283,Söhrewald,2016,SPD,HE,32,6.0,0.1875
3284,Söhrewald,2021,CDU,HE,24,9.0,0.375
3285,Söhrewald,2021,SPD,HE,20,5.0,0.25
3286,Tann (Rhön),2011,CDU,HE,29,6.0,0.20689655172413793
3287,Tann (Rhön),2011,GRÜNE,HE,17,13.0,0.7647058823529411
3288,Tann (Rhön),2011,SPD,HE,23,5.0,0.21739130434782608
3289,Tann (Rhön),2016,CDU,HE,19,7.0,0.3684210526315789
3290,Tann (Rhön),2016,SPD,HE,17,2.0,0.11764705882352941
3291,Tann (Rhön),2021,CDU,HE,23,6.0,0.2608695652173913
3292,Tann (Rhön),2021,FDP,HE,13,6.0,0.46153846153846156
3293,Tann (Rhön),2021,GRÜNE,HE,13,4.0,0.3076923076923077
3294,Tann (Rhön),2021,SPD,HE,27,7.0,0.25925925925925924
3295,Taunusstein,2011,CDU,HE,18,4.0,0.2222222222222222
3296,Taunusstein,2011,SPD,HE,16,3.0,0.1875
3297,Taunusstein,2016,CDU,HE,48,14.0,0.2916666666666667
3298,Taunusstein,2016,FDP,HE,30,9.0,0.3
3299,Taunusstein,2016,GRÜNE,HE,19,6.0,0.3157894736842105
3300,Taunusstein,2016,SPD,HE,48,20.0,0.4166666666666667
3301,Taunusstein,2021,CDU,HE,31,8.0,0.25806451612903225
3302,Taunusstein,2021,GRÜNE,HE,9,3.0,0.3333333333333333
3303,Taunusstein,2021,SPD,HE,24,8.0,0.3333333333333333
3304,Trebur,2011,CDU,HE,25,9.0,0.36
3305,Trebur,2011,FDP,HE,10,4.0,0.4
3306,Trebur,2011,GRÜNE,HE,10,2.0,0.2
3307,Trebur,2011,SPD,HE,15,8.0,0.5333333333333333
3308,Trebur,2016,AfD,HE,11,3.0,0.2727272727272727
3309,Trebur,2016,CDU,HE,56,23.0,0.4107142857142857
3310,Trebur,2016,FDP,HE,39,12.0,0.3076923076923077
3311,Trebur,2016,GRÜNE,HE,25,13.0,0.52
3312,Trebur,2016,SPD,HE,43,17.0,0.3953488372093023
3313,Trebur,2021,AfD,HE,11,4.0,0.36363636363636365
3314,Trebur,2021,CDU,HE,53,22.0,0.41509433962264153
3315,Trebur,2021,FDP,HE,43,10.0,0.23255813953488372
3316,Trebur,2021,GRÜNE,HE,27,14.0,0.5185185185185185
3317,Trebur,2021,SPD,HE,43,19.0,0.4418604651162791
3318,Trendelburg,2011,CDU,HE,11,,
3319,Trendelburg,2011,SPD,HE,20,4.0,0.2
3320,Trendelburg,2016,CDU,HE,22,5.0,0.22727272727272727
3321,Trendelburg,2016,SPD,HE,33,6.0,0.18181818181818182
3322,Trendelburg,2021,AfD,HE,6,2.0,0.3333333333333333
3323,Trendelburg,2021,CDU,HE,42,18.0,0.42857142857142855
3324,Trendelburg,2021,GRÜNE,HE,15,9.0,0.6
3325,Trendelburg,2021,SPD,HE,41,12.0,0.2926829268292683
3326,Twistetal,2016,CDU,HE,15,3.0,0.2
3327,Twistetal,2016,SPD,HE,34,6.0,0.17647058823529413
3328,Twistetal,2021,CDU,HE,25,6.0,0.24
3329,Twistetal,2021,FDP,HE,14,2.0,0.14285714285714285
3330,Twistetal,2021,SPD,HE,36,13.0,0.3611111111111111
3331,Ulrichstein,2011,CDU,HE,44,11.0,0.25
3332,Ulrichstein,2011,GRÜNE,HE,13,6.0,0.46153846153846156
3333,Ulrichstein,2011,SPD,HE,26,8.0,0.3076923076923077
3334,Ulrichstein,2016,CDU,HE,23,6.0,0.2608695652173913
3335,Ulrichstein,2016,SPD,HE,10,1.0,0.1
3336,Ulrichstein,2021,CDU,HE,13,2.0,0.15384615384615385
3337,Ulrichstein,2021,GRÜNE,HE,9,2.0,0.2222222222222222
3338,Ulrichstein,2021,SPD,HE,14,3.0,0.21428571428571427
3339,Usingen,2011,CDU,HE,28,8.0,0.2857142857142857
3340,Usingen,2011,FDP,HE,7,3.0,0.42857142857142855
3341,Usingen,2011,SPD,HE,19,4.0,0.21052631578947367
3342,Usingen,2016,CDU,HE,36,12.0,0.3333333333333333
3343,Usingen,2016,FDP,HE,11,2.0,0.18181818181818182
3344,Usingen,2016,GRÜNE,HE,20,7.0,0.35
3345,Usingen,2016,SPD,HE,29,9.0,0.3103448275862069
3346,Usingen,2021,CDU,HE,35,12.0,0.34285714285714286
3347,Usingen,2021,FDP,HE,15,6.0,0.4
3348,Usingen,2021,GRÜNE,HE,20,7.0,0.35
3349,Usingen,2021,SPD,HE,27,11.0,0.4074074074074074
3350,Vellmar,2011,CDU,HE,41,10.0,0.24390243902439024
3351,Vellmar,2011,FDP,HE,12,2.0,0.16666666666666666
3352,Vellmar,2011,GRÜNE,HE,20,7.0,0.35
3353,Vellmar,2011,SPD,HE,38,7.0,0.18421052631578946
3354,Vellmar,2021,CDU,HE,35,10.0,0.2857142857142857
3355,Vellmar,2021,GRÜNE,HE,13,6.0,0.46153846153846156
3356,Vellmar,2021,SPD,HE,33,8.0,0.24242424242424243
3357,Viernheim,2011,CDU,HE,26,4.0,0.15384615384615385
3358,Viernheim,2011,SPD,HE,36,10.0,0.2777777777777778
3359,Viernheim,2016,CDU,HE,20,7.0,0.35
3360,Viernheim,2016,FDP,HE,10,2.0,0.2
3361,Viernheim,2016,GRÜNE,HE,13,2.0,0.15384615384615385
3362,Viernheim,2016,SPD,HE,29,6.0,0.20689655172413793
3363,Viernheim,2021,CDU,HE,22,6.0,0.2727272727272727
3364,Viernheim,2021,FDP,HE,17,4.0,0.23529411764705882
3365,Viernheim,2021,GRÜNE,HE,14,5.0,0.35714285714285715
3366,Viernheim,2021,SPD,HE,40,12.0,0.3
3367,Villmar,2011,CDU,HE,25,5.0,0.2
3368,Villmar,2011,SPD,HE,21,3.0,0.14285714285714285
3369,Villmar,2016,CDU,HE,24,5.0,0.20833333333333334
3370,Villmar,2016,SPD,HE,22,6.0,0.2727272727272727
3371,Villmar,2021,AfD,HE,6,4.0,0.6666666666666666
3372,Villmar,2021,CDU,HE,35,8.0,0.22857142857142856
3373,Villmar,2021,SPD,HE,18,2.0,0.1111111111111111
3374,Volkmarsen,2016,CDU,HE,33,9.0,0.2727272727272727
3375,Volkmarsen,2016,SPD,HE,33,6.0,0.18181818181818182
3376,Volkmarsen,2021,CDU,HE,21,2.0,0.09523809523809523
3377,Volkmarsen,2021,FDP,HE,14,4.0,0.2857142857142857
3378,Volkmarsen,2021,GRÜNE,HE,24,9.0,0.375
3379,Volkmarsen,2021,SPD,HE,11,3.0,0.2727272727272727
3380,Vöhl,2016,CDU,HE,16,4.0,0.25
3381,Vöhl,2016,SPD,HE,15,3.0,0.2
3382,Vöhl,2021,AfD,HE,12,6.0,0.5
3383,Vöhl,2021,CDU,HE,35,13.0,0.37142857142857144
3384,Vöhl,2021,GRÜNE,HE,15,9.0,0.6
3385,Vöhl,2021,SPD,HE,29,7.0,0.2413793103448276
3386,Wabern,2011,CDU,HE,16,4.0,0.25
3387,Wabern,2011,SPD,HE,16,4.0,0.25
3388,Wabern,2016,CDU,HE,11,3.0,0.2727272727272727
3389,Wabern,2016,FDP,HE,6,1.0,0.16666666666666666
3390,Wabern,2016,SPD,HE,11,4.0,0.36363636363636365
3391,Wabern,2021,CDU,HE,27,5.0,0.18518518518518517
3392,Wabern,2021,FDP,HE,4,1.0,0.25
3393,Wabern,2021,SPD,HE,18,5.0,0.2777777777777778
3394,Wald-Michelbach,2016,CDU,HE,33,11.0,0.3333333333333333
3395,Wald-Michelbach,2016,FDP,HE,21,8.0,0.38095238095238093
3396,Wald-Michelbach,2016,SPD,HE,31,11.0,0.3548387096774194
3397,Wald-Michelbach,2021,CDU,HE,33,14.0,0.42424242424242425
3398,Wald-Michelbach,2021,FDP,HE,16,4.0,0.25
3399,Wald-Michelbach,2021,SPD,HE,18,7.0,0.3888888888888889
3400,Waldbrunn (Westerwald),2011,CDU,HE,26,1.0,0.038461538461538464
3401,Waldbrunn (Westerwald),2011,SPD,HE,27,5.0,0.18518518518518517
3402,Waldbrunn (Westerwald),2016,CDU,HE,21,4.0,0.19047619047619047
3403,Waldbrunn (Westerwald),2016,SPD,HE,24,6.0,0.25
3404,Waldbrunn (Westerwald),2021,AfD,HE,3,,
3405,Waldbrunn (Westerwald),2021,CDU,HE,43,12.0,0.27906976744186046
3406,Waldbrunn (Westerwald),2021,FDP,HE,16,3.0,0.1875
3407,Waldbrunn (Westerwald),2021,GRÜNE,HE,18,7.0,0.3888888888888889
3408,Waldbrunn (Westerwald),2021,SPD,HE,32,11.0,0.34375
3409,Waldeck,2016,CDU,HE,10,1.0,0.1
3410,Waldeck,2016,FDP,HE,12,3.0,0.25
3411,Waldeck,2016,SPD,HE,26,9.0,0.34615384615384615
3412,Waldeck,2021,CDU,HE,19,2.0,0.10526315789473684
3413,Waldeck,2021,FDP,HE,21,4.0,0.19047619047619047
3414,Waldeck,2021,SPD,HE,15,2.0,0.13333333333333333
3415,Waldems,2011,CDU,HE,11,2.0,0.18181818181818182
3416,Waldems,2011,GRÜNE,HE,10,5.0,0.5
3417,Waldems,2011,SPD,HE,30,9.0,0.3
3418,Waldems,2016,CDU,HE,41,10.0,0.24390243902439024
3419,Waldems,2016,FDP,HE,15,7.0,0.4666666666666667
3420,Waldems,2016,GRÜNE,HE,16,6.0,0.375
3421,Waldems,2016,SPD,HE,42,16.0,0.38095238095238093
3422,Waldems,2021,CDU,HE,15,8.0,0.5333333333333333
3423,Waldems,2021,FDP,HE,13,5.0,0.38461538461538464
3424,Waldems,2021,SPD,HE,22,8.0,0.36363636363636365
3425,Waldkappel,2021,CDU,HE,20,5.0,0.25
3426,Waldkappel,2021,SPD,HE,17,7.0,0.4117647058823529
3427,Waldsolms,2011,CDU,HE,15,2.0,0.13333333333333333
3428,Waldsolms,2011,GRÜNE,HE,8,2.0,0.25
3429,Waldsolms,2011,SPD,HE,15,,
3430,Waldsolms,2016,CDU,HE,14,2.0,0.14285714285714285
3431,Waldsolms,2016,SPD,HE,11,1.0,0.09090909090909091
3432,Waldsolms,2021,AfD,HE,15,2.0,0.13333333333333333
3433,Waldsolms,2021,CDU,HE,45,14.0,0.3111111111111111
3434,Waldsolms,2021,FDP,HE,23,5.0,0.21739130434782608
3435,Waldsolms,2021,GRÜNE,HE,30,14.0,0.4666666666666667
3436,Waldsolms,2021,SPD,HE,68,25.0,0.36764705882352944
3437,Walluf,2011,CDU,HE,26,5.0,0.19230769230769232
3438,Walluf,2011,SPD,HE,28,5.0,0.17857142857142858
3439,Walluf,2016,CDU,HE,41,14.0,0.34146341463414637
3440,Walluf,2016,FDP,HE,22,8.0,0.36363636363636365
3441,Walluf,2016,SPD,HE,42,10.0,0.23809523809523808
3442,Walluf,2021,CDU,HE,31,11.0,0.3548387096774194
3443,Walluf,2021,FDP,HE,19,8.0,0.42105263157894735
3444,Walluf,2021,GRÜNE,HE,17,11.0,0.6470588235294118
3445,Walluf,2021,SPD,HE,31,11.0,0.3548387096774194
3446,Wanfried,2021,CDU,HE,12,3.0,0.25
3447,Wanfried,2021,FDP,HE,7,3.0,0.42857142857142855
3448,Wanfried,2021,SPD,HE,21,5.0,0.23809523809523808
3449,Wartenberg,2011,CDU,HE,17,4.0,0.23529411764705882
3450,Wartenberg,2011,SPD,HE,5,5.0,1.0
3451,Wartenberg,2016,CDU,HE,17,6.0,0.35294117647058826
3452,Wartenberg,2016,SPD,HE,10,3.0,0.3
3453,Wartenberg,2021,AfD,HE,24,4.0,0.16666666666666666
3454,Wartenberg,2021,CDU,HE,41,16.0,0.3902439024390244
3455,Wartenberg,2021,FDP,HE,76,19.0,0.25
3456,Wartenberg,2021,GRÜNE,HE,59,30.0,0.5084745762711864
3457,Wartenberg,2021,SPD,HE,81,32.0,0.3950617283950617
3458,Wehretal,2021,CDU,HE,6,1.0,0.16666666666666666
3459,Wehretal,2021,SPD,HE,14,5.0,0.35714285714285715
3460,Wehrheim,2011,CDU,HE,41,8.0,0.1951219512195122
3461,Wehrheim,2011,SPD,HE,42,11.0,0.2619047619047619
3462,Wehrheim,2016,CDU,HE,19,6.0,0.3157894736842105
3463,Wehrheim,2016,GRÜNE,HE,21,11.0,0.5238095238095238
3464,Wehrheim,2016,SPD,HE,22,8.0,0.36363636363636365
3465,Wehrheim,2021,CDU,HE,19,8.0,0.42105263157894735
3466,Wehrheim,2021,GRÜNE,HE,15,9.0,0.6
3467,Wehrheim,2021,SPD,HE,14,5.0,0.35714285714285715
3468,Weilburg,2011,CDU,HE,27,7.0,0.25925925925925924
3469,Weilburg,2011,GRÜNE,HE,11,2.0,0.18181818181818182
3470,Weilburg,2011,SPD,HE,17,4.0,0.23529411764705882
3471,Weilburg,2016,CDU,HE,29,6.0,0.20689655172413793
3472,Weilburg,2016,FDP,HE,17,7.0,0.4117647058823529
3473,Weilburg,2016,SPD,HE,36,13.0,0.3611111111111111
3474,Weilburg,2021,CDU,HE,35,7.0,0.2
3475,Weilburg,2021,SPD,HE,34,13.0,0.38235294117647056
3476,Weilmünster,2011,CDU,HE,38,11.0,0.2894736842105263
3477,Weilmünster,2011,FDP,HE,26,4.0,0.15384615384615385
3478,Weilmünster,2011,GRÜNE,HE,14,4.0,0.2857142857142857
3479,Weilmünster,2011,SPD,HE,38,10.0,0.2631578947368421
3480,Weilmünster,2016,CDU,HE,29,5.0,0.1724137931034483
3481,Weilmünster,2016,SPD,HE,22,7.0,0.3181818181818182
3482,Weilmünster,2021,CDU,HE,16,4.0,0.25
3483,Weilmünster,2021,GRÜNE,HE,5,1.0,0.2
3484,Weilmünster,2021,SPD,HE,15,3.0,0.2
3485,Weilrod,2011,CDU,HE,29,5.0,0.1724137931034483
3486,Weilrod,2011,FDP,HE,11,5.0,0.45454545454545453
3487,Weilrod,2011,SPD,HE,25,3.0,0.12
3488,Weilrod,2016,CDU,HE,31,6.0,0.1935483870967742
3489,Weilrod,2016,SPD,HE,24,6.0,0.25
3490,Weilrod,2021,CDU,HE,35,7.0,0.2
3491,Weilrod,2021,GRÜNE,HE,19,6.0,0.3157894736842105
3492,Weilrod,2021,SPD,HE,15,4.0,0.26666666666666666
3493,Weimar (Lahn),2011,CDU,HE,16,2.0,0.125
3494,Weimar (Lahn),2011,SPD,HE,17,4.0,0.23529411764705882
3495,Weimar (Lahn),2016,CDU,HE,8,1.0,0.125
3496,Weimar (Lahn),2016,SPD,HE,22,3.0,0.13636363636363635
3497,Weimar (Lahn),2021,CDU,HE,20,6.0,0.3
3498,Weimar (Lahn),2021,FDP,HE,2,1.0,0.5
3499,Weimar (Lahn),2021,GRÜNE,HE,11,5.0,0.45454545454545453
3500,Weimar (Lahn),2021,SPD,HE,35,7.0,0.2
3501,Weinbach,2011,CDU,HE,15,3.0,0.2
3502,Weinbach,2011,SPD,HE,21,7.0,0.3333333333333333
3503,Weinbach,2016,CDU,HE,19,7.0,0.3684210526315789
3504,Weinbach,2016,GRÜNE,HE,20,7.0,0.35
3505,Weinbach,2016,SPD,HE,18,6.0,0.3333333333333333
3506,Weinbach,2021,CDU,HE,24,5.0,0.20833333333333334
3507,Weinbach,2021,GRÜNE,HE,9,3.0,0.3333333333333333
3508,Weinbach,2021,SPD,HE,14,4.0,0.2857142857142857
3509,Weiterstadt,2011,CDU,HE,23,6.0,0.2608695652173913
3510,Weiterstadt,2011,SPD,HE,43,11.0,0.2558139534883721
3511,Weiterstadt,2016,CDU,HE,25,6.0,0.24
3512,Weiterstadt,2016,GRÜNE,HE,19,8.0,0.42105263157894735
3513,Weiterstadt,2016,SPD,HE,33,10.0,0.30303030303030304
3514,Weiterstadt,2021,CDU,HE,22,8.0,0.36363636363636365
3515,Weiterstadt,2021,GRÜNE,HE,16,8.0,0.5
3516,Weiterstadt,2021,SPD,HE,31,10.0,0.3225806451612903
3517,Weißenborn,2021,CDU,HE,26,7.0,0.2692307692307692
3518,Weißenborn,2021,FDP,HE,14,4.0,0.2857142857142857
3519,Weißenborn,2021,GRÜNE,HE,31,13.0,0.41935483870967744
3520,Weißenborn,2021,SPD,HE,29,6.0,0.20689655172413793
3521,Wesertal,2011,CDU,HE,22,4.0,0.18181818181818182
3522,Wesertal,2011,FDP,HE,12,3.0,0.25
3523,Wesertal,2011,SPD,HE,34,4.0,0.11764705882352941
3524,Wesertal,2016,CDU,HE,19,5.0,0.2631578947368421
3525,Wesertal,2016,GRÜNE,HE,14,6.0,0.42857142857142855
3526,Wesertal,2016,SPD,HE,33,8.0,0.24242424242424243
3527,Wesertal,2021,CDU,HE,20,3.0,0.15
3528,Wesertal,2021,FDP,HE,8,1.0,0.125
3529,Wesertal,2021,SPD,HE,35,12.0,0.34285714285714286
3530,Wettenberg,2011,CDU,HE,14,1.0,0.07142857142857142
3531,Wettenberg,2011,GRÜNE,HE,12,8.0,0.6666666666666666
3532,Wettenberg,2011,SPD,HE,25,5.0,0.2
3533,Wettenberg,2016,CDU,HE,34,13.0,0.38235294117647056
3534,Wettenberg,2016,FDP,HE,12,5.0,0.4166666666666667
3535,Wettenberg,2016,GRÜNE,HE,16,6.0,0.375
